ITEM_CODE,STAGE,PROCESS,QTY,TONNAGE,DATE,AGING
CGP007,WIP_DM,110,1.0,0.065,2025-07-24 02:16:02.776987,57.8446304861136
CGP007,WIP_DM,110,1.0,0.065,2025-07-24 02:16:02.776987,58.52765717592411
CGP007,WIP_DM,110,1.0,0.065,2025-07-24 02:16:02.776987,64.12022776620142
CGP007,WIP_DM,110,1.0,0.065,2025-07-24 02:16:02.776987,64.17663118055498
SIE441,WIP_DM,110,1.0,0.0633,2025-07-24 02:16:02.776987,88.37693241897796
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,37.53858807870711
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,37.37861609953688
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,36.57813446759246
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,37.46586659722379
CGP007,WIP_DM,110,1.0,0.065,2025-07-24 02:16:02.776987,57.45307024305657
CGP007,WIP_DM,110,1.0,0.065,2025-07-24 02:16:02.776987,56.85571307870123
ARE257,WIP_DM,110,1.0,0.17369,2025-07-24 02:16:02.776987,48.16353503472055
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,37.59534219907073
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,50.96730653935083
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,43.08460663194273
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,41.65764702546585
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,47.85948239583377
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,43.82787442129484
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,39.88687225694594
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,39.51757307870139
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,39.51653105323931
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,48.18433591435314
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,46.48672633101523
ARE257,WIP_DM,110,1.0,0.17369,2025-07-24 02:16:02.776987,48.16461238425836
ARE246,WIP_DM,110,1.0,0.0094,2025-07-24 02:16:02.776987,46.04752728009043
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,44.46834206018684
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,45.20858078703895
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,44.54833765046351
SIE441,WIP_DM,110,1.0,0.0633,2025-07-24 02:16:02.776987,89.42779608796263
ABB477,WIP_DM,110,1.0,0.0852,2025-07-24 02:16:02.776987,41.6522759722211
ARE246,WIP_DM,110,1.0,0.0094,2025-07-24 02:16:02.776987,46.04620805555896
ARE244,WIP_DM,110,1.0,0.0068,2025-07-24 02:16:02.776987,44.04684730323788
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,73.07541482638771
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,80.88496216435306
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,80.59099884259194
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,80.8325645254663
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,79.53862934027711
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,73.58972349537362
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,78.1788667245346
NAM002,WIP_DM,110,1.0,0.044,2025-07-24 02:16:02.776987,59.84765210648038
ARE258,WIP_DM,100,1.0,0.015414,2025-07-24 02:16:02.776987,55.07298918981542
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,47.43269923610933
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,46.48573015046713
HYO025,WIP_DM,100,1.0,0.0515,2025-07-24 02:16:02.776987,60.18601769676025
HYO025,WIP_DM,110,1.0,0.0515,2025-07-24 02:16:02.776987,55.56625785879442
HYO025,WIP_DM,100,1.0,0.0515,2025-07-24 02:16:02.776987,48.09975039352139
ARE427,WIP_DM,100,1.0,0.155,2025-07-24 02:16:02.776987,62.79973585648258
ARE257,WIP_DM,110,1.0,0.17369,2025-07-24 02:16:02.776987,51.73410594907182
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,45.38274673611159
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,46.51661275462538
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,46.48466089120484
ABB429,WIP_DM,110,1.0,0.0853,2025-07-24 02:16:02.776987,48.50544409722352
ABB429,WIP_DM,110,1.0,0.0853,2025-07-24 02:16:02.776987,51.69969471065269
ABB456,WIP_DM,110,1.0,0.2947,2025-07-24 02:16:02.776987,63.73513332175935
ABB459,WIP_DM,100,1.0,0.47642,2025-07-24 02:16:02.776987,82.33861125000112
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,72.19180890046118
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,66.5421012268489
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,80.79668034722272
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,60.89499409722339
SIE441,WIP_DM,110,1.0,0.0633,2025-07-24 02:16:02.776987,89.17973949074076
SIE441,WIP_DM,110,1.0,0.0633,2025-07-24 02:16:02.776987,88.56840689814999
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,126.5502855324085
ARE266,WIP_DM,110,1.0,0.0168,2025-07-24 02:16:02.776987,48.18515656249656
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,74.62124127314746
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,78.67784650463
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,78.6128720370325
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,73.11840297453455
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,75.89080739583005
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,74.6666345138874
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,78.26408303240896
CGP002,WIP_DM,100,1.0,0.04020000000000001,2025-07-24 02:16:02.776987,61.03714979166397
